order_id,customer_id,movie_id,quantity,price_usd,order_date,status
9290,1913,4526,2,15.67,2022-04-06,refunded
9291,862,2417,2,6.85,2019-04-17,completed
9292,1996,4673,1,9.22,2019-03-25,refunded
9293,1808,1007,1,19.94,2018-05-01,completed
9294,1803,3884,3,17.53,2018-05-11,completed
9295,1512,3926,1,11.77,2020-11-10,completed
9296,1769,1310,2,19.38,2021-01-01,pending
9297,1571,1650,1,18.27,2021-03-11,completed
9298,1696,1750,1,13.13,2022-07-16,completed
9299,1630,745,1,23.5,2021-11-11,completed
9300,1870,723,1,12.97,2023-03-15,completed
9301,219,938,1,7.17,2021-07-20,completed
9302,39,1383,3,14.48,2021-03-08,completed
9303,645,3794,1,18.36,2020-07-05,refunded
9304,1425,1709,1,18.56,2020-08-29,refunded
9305,148,1617,1,21.21,2021-03-14,completed
9306,1661,3100,1,14.97,2022-07-30,completed
9307,334,4956,1,19.49,2020-03-06,completed
9308,1197,4377,1,24.0,2018-07-10,completed
9309,652,4793,1,7.55,2019-06-30,completed
9310,1851,4741,1,17.74,2021-02-14,completed
9311,146,2599,1,10.24,2021-01-25,completed
9312,1790,860,1,15.12,2021-04-26,pending
9313,1578,559,1,24.57,2018-01-26,completed
9314,954,2722,1,6.1,2021-01-26,completed
9315,1369,4585,1,11.64,2021-09-27,completed
9316,703,709,1,5.94,2019-02-09,completed
9317,1005,4633,2,10.79,2020-07-24,refunded
9318,569,3309,1,14.58,2023-02-03,completed
9319,280,4042,3,11.37,2022-05-05,completed
9320,1335,3832,1,9.8,2018-03-23,completed
9321,1241,1946,1,22.98,2019-02-03,completed
9322,175,2078,1,17.94,2023-01-16,completed
9323,225,3859,2,15.67,2019-03-21,refunded
9324,1283,2410,3,21.75,2021-07-11,pending
9325,1629,2685,5,11.42,2018-06-13,completed
9326,459,458,2,8.83,2022-06-23,refunded
9327,1017,1959,3,15.98,2022-12-07,pending
9328,404,1650,5,8.05,2018-06-17,completed
9329,1033,2485,5,21.8,2021-02-22,completed
9330,1838,3480,1,12.08,2018-05-14,completed
9331,920,4931,1,22.4,2020-12-10,refunded
9332,1961,2685,3,23.46,2020-08-02,refunded
9333,1308,3805,1,12.72,2021-08-23,completed
9334,788,31,2,5.89,2018-06-14,completed
9335,1766,468,2,17.37,2023-06-19,completed
9336,1113,3039,1,6.74,2018-08-11,completed
9337,1779,1650,1,7.81,2020-02-28,completed
9338,428,2510,1,14.03,2022-03-11,pending
9339,1566,4147,1,21.12,2019-06-21,refunded
9340,359,2105,3,12.38,2018-05-26,completed
9341,1295,3261,1,8.39,2018-01-15,refunded
9342,1499,1400,1,21.51,2018-04-21,completed
9343,712,2301,1,19.2,2021-02-02,completed
9344,997,4917,1,15.86,2018-12-28,completed
9345,647,1702,2,18.81,2018-06-29,completed
9346,826,4500,2,24.55,2022-09-20,refunded
9347,1886,4190,1,5.13,2020-08-31,completed
9348,1804,2342,2,17.72,2020-12-07,pending
9349,1023,2466,2,22.78,2021-05-07,refunded
9350,1289,2181,1,14.42,2020-09-26,completed
9351,1235,2096,1,12.55,2018-05-19,completed
9352,1980,4909,2,12.22,2021-01-04,completed
9353,1397,1960,1,18.57,2021-04-21,pending
9354,181,4739,3,14.01,2018-09-10,refunded
9355,722,4719,2,8.08,2021-10-21,refunded
9356,1885,540,2,23.06,2020-07-10,pending
9357,397,2376,1,19.01,2019-03-08,refunded
9358,1512,3382,2,19.19,2022-08-03,pending
9359,638,1325,1,7.72,2020-02-25,completed
9360,1334,3676,2,15.28,2022-05-17,refunded
9361,1741,728,1,16.85,2019-07-16,completed
9362,889,3540,1,11.63,2019-02-08,refunded
9363,52,3978,1,7.7,2020-12-31,completed
9364,81,4705,1,8.69,2022-06-10,refunded
9365,683,3145,1,17.81,2020-10-14,completed
9366,1649,4078,2,22.28,2019-06-18,pending
9367,1248,4278,2,8.24,2018-07-02,refunded
9368,1240,4834,1,16.71,2022-10-03,pending
9369,1047,1983,2,17.2,2020-05-09,refunded
9370,1441,3563,2,8.56,2018-03-26,refunded
9371,1951,1368,3,16.69,2020-07-02,completed
9372,798,533,1,5.9,2019-07-03,completed
9373,1285,104,1,6.72,2021-12-24,completed
9374,1734,4960,2,8.41,2021-11-13,pending
9375,1160,1074,1,6.67,2019-12-24,pending
9376,618,945,2,8.95,2021-10-15,refunded
9377,560,3961,3,18.35,2022-10-30,pending
9378,1345,191,1,11.93,2020-04-26,completed
9379,155,3608,1,5.46,2022-06-15,refunded
9380,752,4407,1,11.41,2019-09-18,completed
9381,268,85,1,23.38,2023-02-17,completed
9382,1347,4693,1,6.13,2020-09-09,completed
9383,1573,3446,1,8.42,2020-01-08,refunded
9384,987,585,1,21.87,2021-05-13,completed
9385,1749,3844,3,5.56,2019-01-15,pending
9386,1809,2846,2,17.74,2018-10-01,completed
9387,345,1867,1,23.62,2023-03-05,refunded
9388,114,924,1,5.08,2022-12-09,completed
9389,279,3893,1,19.78,2023-04-22,refunded
9390,1606,3518,1,21.71,2023-05-06,refunded
9391,430,2462,1,9.09,2021-07-09,pending
9392,921,4278,1,7.3,2021-03-30,completed
9393,733,2131,2,15.22,2018-03-26,pending
9394,1722,3937,1,12.73,2019-01-07,refunded
9395,1738,833,1,13.07,2019-01-31,pending
9396,1083,1574,1,6.16,2022-08-22,pending
9397,453,3170,1,14.26,2019-03-09,pending
9398,1102,2729,1,24.38,2020-06-13,completed
9399,838,388,1,6.37,2018-08-29,pending
9400,1261,1227,1,6.3,2022-03-03,completed
9401,181,4759,2,13.16,2022-12-06,completed
9402,1161,4778,1,18.39,2019-09-29,completed
9403,683,403,1,14.67,2019-04-23,pending
9404,918,775,2,24.71,2018-08-23,completed
9405,491,1810,1,8.24,2022-06-08,completed
9406,1022,4965,3,10.56,2018-09-13,pending
9407,957,653,1,23.88,2022-10-16,completed
9408,1759,2730,3,16.57,2021-04-02,completed
9409,979,1890,3,9.82,2020-05-02,pending
9410,940,2150,2,21.93,2018-12-16,refunded
9411,1509,4675,1,15.86,2020-08-04,pending
9412,74,4690,2,6.77,2020-10-28,completed
9413,1910,2392,5,16.54,2018-03-12,refunded
9414,928,3196,2,9.11,2022-06-02,refunded
9415,459,1990,3,6.83,2021-08-30,pending
9416,875,2954,1,11.01,2022-03-19,refunded
9417,1529,3806,1,20.49,2020-12-21,pending
9418,748,282,2,22.64,2018-12-31,refunded
9419,138,2265,2,15.24,2019-10-04,completed
9420,1448,987,1,15.37,2018-04-14,completed
9421,363,2748,3,6.4,2020-01-01,completed
9422,1258,2258,1,6.63,2022-10-12,completed
9423,692,4072,1,24.82,2023-06-11,completed
9424,673,136,2,17.39,2020-02-13,completed
9425,1618,4896,3,24.55,2021-02-05,completed
9426,1780,1132,1,24.72,2019-07-20,completed
9427,684,3759,1,21.19,2020-09-17,pending
9428,1,2661,1,17.21,2018-03-07,completed
9429,650,2580,1,15.17,2021-09-11,completed
9430,1015,278,1,24.19,2021-02-14,pending
9431,1785,3997,1,9.85,2023-01-22,completed
9432,746,3404,1,23.67,2021-03-22,completed
9433,1906,4201,1,14.7,2019-11-11,completed
9434,1529,2116,1,19.38,2019-01-17,refunded
9435,1677,131,2,21.47,2022-09-08,completed
9436,468,2575,1,7.96,2018-04-30,completed
9437,830,538,2,24.38,2022-08-24,completed
9438,1843,2887,1,7.87,2023-03-05,refunded
9439,432,4241,1,5.06,2021-12-14,refunded
9440,1735,2107,1,23.69,2022-12-11,refunded
9441,1745,2907,5,11.87,2021-01-23,completed
9442,474,4324,1,15.13,2022-07-13,refunded
9443,342,73,3,5.3,2022-11-30,completed
9444,418,2347,1,9.1,2019-02-15,completed
9445,440,3040,1,13.84,2019-12-27,completed
9446,1832,2383,2,19.3,2022-05-22,completed
9447,495,4452,3,9.54,2021-05-09,completed
9448,1044,2194,1,16.7,2022-12-22,completed
9449,1491,3397,2,13.82,2023-01-02,pending
9450,1391,2334,5,20.02,2021-11-23,refunded
9451,1761,3535,1,6.61,2022-07-29,completed
9452,1122,3377,3,18.12,2022-06-16,completed
9453,221,828,2,17.67,2018-06-06,completed
9454,1124,647,1,16.98,2023-05-05,refunded
9455,141,3121,2,12.19,2019-12-04,completed
9456,1687,2275,1,22.98,2018-10-03,completed
9457,580,2004,1,8.3,2021-12-26,completed
9458,1435,4336,5,14.02,2019-12-06,completed
9459,824,1030,1,16.9,2019-03-24,completed
9460,921,1422,1,24.62,2022-05-31,completed
9461,1086,2211,1,10.07,2018-05-27,completed
9462,1582,291,1,19.51,2019-03-02,completed
9463,362,119,1,12.78,2023-01-23,completed
9464,499,4572,2,15.81,2022-10-21,completed
9465,118,344,5,21.49,2022-03-23,completed
9466,172,1734,5,17.34,2021-02-17,completed
9467,1673,505,1,7.78,2018-02-05,completed
9468,1410,3372,1,14.24,2021-10-12,completed
9469,1913,747,1,20.46,2021-06-24,completed
9470,603,4093,1,15.53,2020-09-24,completed
9471,1664,2029,1,24.43,2018-02-28,pending
9472,1719,4240,3,21.13,2021-10-04,completed
9473,118,2547,1,18.23,2019-02-23,completed
9474,351,1411,2,20.95,2020-07-30,refunded
9475,1888,1234,1,9.58,2019-09-25,pending
9476,1510,1416,1,17.27,2018-05-09,completed
9477,1415,4381,2,14.69,2021-07-01,refunded
9478,1980,1431,1,10.61,2020-05-05,completed
9479,1715,923,2,16.82,2022-08-07,completed
9480,1148,2088,1,14.23,2021-12-08,completed
9481,1182,2478,1,20.42,2022-08-12,completed
9482,478,3445,2,18.33,2021-12-26,completed
9483,1014,3362,2,10.74,2020-12-30,completed
9484,1484,4403,1,8.89,2022-04-26,completed
9485,765,2422,1,10.68,2018-01-09,completed
9486,276,2495,1,11.63,2021-10-07,completed
9487,1413,4784,1,16.21,2022-07-06,completed
9488,311,526,1,20.46,2023-04-11,completed
9489,144,1926,2,17.95,2022-01-29,completed
9490,1165,4486,1,22.04,2019-02-13,refunded
9491,1059,2179,3,11.34,2020-09-14,completed
9492,1909,4343,1,10.91,2019-08-29,pending
9493,413,2373,2,24.71,2021-05-10,pending
9494,1300,3369,1,11.21,2023-04-30,completed
9495,501,4234,1,19.48,2018-05-02,refunded
9496,1978,1237,1,8.23,2021-06-12,pending
9497,1243,2059,2,5.14,2020-02-20,refunded
9498,761,2613,2,11.59,2020-07-19,refunded
9499,1108,2684,1,10.35,2019-02-21,completed
9500,798,3860,1,15.56,2018-04-04,completed
9501,1911,1529,1,21.13,2022-10-19,refunded
9502,1320,1336,1,12.81,2019-09-09,refunded
9503,807,4216,1,18.24,2019-06-08,pending
9504,1540,4379,1,23.38,2023-06-09,refunded
9505,992,3059,1,8.9,2019-02-08,completed
9506,1473,112,1,18.44,2022-11-29,completed
9507,802,2224,1,23.73,2018-08-22,completed
9508,1292,2427,2,8.07,2021-10-11,refunded
9509,516,3840,2,5.74,2021-12-31,completed
9510,753,3347,1,7.13,2019-08-12,refunded
9511,603,4307,1,20.69,2020-06-18,completed
9512,947,4487,1,13.15,2018-03-31,pending
9513,766,1308,1,7.52,2023-02-07,refunded
9514,1336,1498,2,10.26,2023-05-24,completed
9515,1400,920,1,12.97,2023-04-14,completed
9516,1100,4232,1,5.56,2019-12-21,completed
9517,1237,2394,1,5.61,2022-07-28,completed
9518,564,4406,1,8.88,2019-12-10,refunded
9519,371,1957,2,14.19,2021-09-09,refunded
9520,592,3274,3,21.61,2018-01-25,completed
9521,1623,2153,1,11.48,2021-03-09,pending
9522,234,811,1,12.85,2020-05-15,refunded
9523,282,3353,2,16.86,2021-08-15,completed
9524,441,876,1,13.04,2022-07-14,completed
9525,435,3977,1,14.84,2022-06-20,refunded
9526,1485,697,2,15.59,2022-05-14,refunded
9527,287,1373,2,24.85,2022-02-08,refunded
9528,1197,2774,3,22.8,2019-01-11,completed
9529,1072,1438,1,24.82,2019-11-26,refunded
9530,1008,2662,3,10.68,2018-01-10,completed
9531,647,1613,1,12.15,2022-03-08,completed
9532,750,779,1,18.44,2021-12-25,refunded
9533,922,1070,1,9.46,2019-02-27,refunded
9534,692,4659,1,11.91,2021-07-09,completed
9535,174,1200,1,8.48,2023-05-09,pending
9536,1862,653,1,24.75,2019-03-12,refunded
9537,354,1425,1,18.98,2020-03-14,refunded
9538,156,2710,1,15.15,2023-06-17,completed
9539,1289,1992,1,16.93,2019-05-17,completed
9540,1077,4309,2,15.9,2019-04-24,refunded
9541,1033,1875,1,12.78,2019-10-07,completed
9542,1816,4214,1,10.03,2023-01-07,completed
9543,599,202,1,14.46,2020-03-23,completed
9544,926,140,2,21.64,2022-02-03,completed
9545,1786,745,3,23.0,2018-08-14,completed
9546,901,2515,1,17.4,2020-03-29,completed
9547,1605,2369,1,19.84,2021-12-09,completed
9548,625,4662,1,12.93,2022-05-22,refunded
9549,914,3496,1,21.52,2020-06-12,completed
9550,1968,3031,1,20.89,2018-08-26,completed
9551,1452,1385,2,22.36,2020-10-03,completed
9552,519,3063,3,14.25,2018-08-21,completed
9553,777,4591,1,12.15,2022-05-03,pending
9554,1940,1141,2,14.24,2022-05-29,pending
9555,37,3623,1,21.98,2021-04-23,completed
9556,787,434,1,17.8,2023-01-18,completed
9557,997,2054,1,20.76,2018-02-08,pending
9558,311,4350,5,21.57,2018-01-16,pending
9559,1379,668,1,13.61,2018-12-13,refunded
9560,1478,3378,2,7.83,2019-12-08,completed
9561,1530,1977,1,15.68,2018-10-25,completed
9562,1574,74,1,11.22,2019-05-02,completed
9563,1617,1958,2,5.83,2022-12-24,refunded
9564,1329,799,1,23.58,2018-12-27,completed
9565,1912,1880,2,19.8,2019-05-05,refunded
9566,619,3864,1,24.48,2018-10-19,refunded
9567,41,3274,1,10.18,2018-10-04,completed
9568,789,543,1,10.46,2020-10-12,completed
9569,939,3462,5,13.78,2022-09-27,completed
9570,416,1809,2,17.2,2023-03-23,completed
9571,693,2458,1,22.54,2020-09-07,completed
9572,1369,1559,2,21.29,2018-11-14,pending
9573,261,604,2,5.28,2021-05-23,completed
9574,318,4560,2,21.13,2022-08-21,pending
9575,354,3532,5,16.11,2022-01-29,completed
9576,1682,1272,1,19.22,2022-07-02,pending
9577,329,35,1,17.23,2020-09-14,refunded
9578,417,4098,1,9.52,2022-05-05,pending
9579,527,3425,1,18.31,2020-11-18,completed
9580,235,488,1,7.66,2018-12-16,refunded
9581,785,2102,1,24.06,2022-02-22,pending
9582,184,884,1,24.31,2018-05-01,pending
9583,908,4282,1,24.7,2020-06-21,completed
9584,813,121,1,19.57,2022-02-06,completed
9585,758,970,1,16.81,2023-02-07,completed
9586,1742,3834,1,13.32,2018-05-18,pending
9587,648,4809,1,22.88,2022-01-04,pending
9588,1559,1467,1,21.29,2018-10-30,refunded
9589,636,4932,1,19.14,2020-07-19,completed
9590,560,4382,2,9.6,2018-02-10,completed
9591,1966,318,3,10.35,2022-12-20,completed
9592,708,3371,1,23.6,2023-03-20,completed
9593,1250,2560,2,22.82,2022-03-09,pending
9594,987,4040,1,6.36,2020-09-09,completed
9595,970,763,1,13.32,2020-09-22,pending
9596,1626,2829,1,14.4,2020-10-08,completed
9597,1669,1207,3,15.43,2018-01-31,completed
9598,71,433,1,7.09,2019-09-02,completed
9599,794,3120,1,12.57,2019-07-17,completed
9600,1573,1947,1,7.07,2021-04-03,completed
9601,1400,3673,2,24.08,2020-07-04,completed
9602,203,370,1,16.77,2018-10-28,completed
9603,1398,3561,1,24.17,2021-05-13,pending
9604,1765,3858,3,6.89,2018-11-13,pending
9605,1028,2148,2,10.17,2019-11-16,completed
9606,400,1013,1,5.03,2020-11-19,pending
9607,604,3377,1,20.36,2018-06-23,refunded
9608,1010,1701,1,22.83,2019-05-16,completed
9609,1985,3349,1,24.72,2019-09-15,completed
9610,305,1203,2,5.32,2022-03-13,completed
9611,721,1689,1,10.29,2022-09-26,completed
9612,265,2625,1,12.91,2023-04-16,completed
9613,1940,2060,2,10.59,2021-10-26,pending
9614,248,1103,1,16.03,2019-05-15,completed
9615,1910,1130,1,18.39,2020-03-11,completed
9616,526,4937,1,5.18,2018-07-28,completed
9617,622,3463,2,21.59,2022-07-29,refunded
9618,1622,1144,5,5.48,2018-01-22,refunded
9619,1218,2630,2,11.79,2023-02-20,completed
9620,534,4660,1,9.35,2022-12-24,completed
9621,1763,4976,2,7.45,2022-10-21,refunded
9622,658,1239,1,19.7,2018-03-18,completed
9623,1720,4931,3,6.23,2023-03-23,refunded
9624,1496,3520,1,10.06,2020-03-03,completed
9625,1692,3908,3,12.49,2020-11-07,completed
9626,800,3234,1,5.31,2018-11-18,completed
9627,1882,4592,1,10.62,2019-03-10,refunded
9628,580,3039,1,8.09,2019-12-30,completed
9629,280,1318,1,24.9,2022-01-17,completed
9630,1957,3344,1,11.05,2018-07-11,refunded
9631,1720,3823,3,18.0,2020-11-28,completed
9632,1193,2516,1,20.76,2021-08-08,completed
9633,1285,2704,1,19.52,2018-07-23,completed
9634,1655,1913,1,6.98,2021-12-19,refunded
9635,1643,1052,1,15.96,2022-01-23,refunded
9636,705,289,2,21.72,2020-05-30,completed
9637,1389,328,1,24.64,2020-11-07,completed
9638,1339,4759,1,17.58,2023-05-18,pending
9639,1973,4006,1,24.67,2018-01-21,completed
9640,1209,916,1,17.06,2019-06-27,completed
9641,838,2389,1,14.23,2022-10-06,completed
9642,169,2805,5,13.42,2023-05-08,completed
9643,312,2540,1,15.65,2018-05-30,pending
9644,176,1584,1,6.77,2018-08-27,pending
9645,563,4074,1,22.27,2018-10-10,pending
9646,1061,981,1,19.02,2022-12-16,refunded
9647,509,4743,1,16.9,2021-06-10,completed
9648,100,707,1,17.98,2020-09-08,refunded
9649,1563,498,1,10.23,2022-03-25,completed
9650,1403,735,1,11.77,2021-06-23,completed
9651,711,556,1,9.55,2022-08-07,completed
9652,774,432,2,19.39,2018-01-20,refunded
9653,965,1022,1,9.55,2019-06-01,completed
9654,969,3549,1,24.86,2019-11-12,refunded
9655,1517,1839,2,21.25,2022-02-27,completed
9656,1339,2709,2,17.24,2022-08-06,refunded
9657,876,3714,1,5.11,2022-12-07,completed
9658,1953,2659,1,9.42,2022-10-06,completed
9659,1969,4025,1,8.08,2022-06-14,completed
9660,34,3805,1,14.97,2019-05-01,completed
9661,260,208,5,5.19,2021-06-21,completed
9662,1307,667,1,14.23,2019-06-05,completed
9663,1359,1507,1,19.05,2019-04-27,refunded
9664,767,2260,1,22.56,2020-04-08,pending
9665,1936,4774,1,11.73,2023-01-06,pending
9666,1885,1757,1,17.71,2021-09-14,refunded
9667,869,4524,1,20.98,2023-03-22,refunded
9668,41,4677,3,10.92,2019-06-25,completed
9669,219,181,1,8.62,2018-01-04,completed
9670,245,2765,1,20.37,2020-04-23,completed
9671,1718,2144,1,11.62,2022-10-14,pending
9672,328,3078,1,17.44,2022-02-10,refunded
9673,1971,2424,1,18.37,2022-11-11,completed
9674,212,4027,1,8.82,2020-07-28,completed
9675,241,3581,2,7.09,2022-03-09,completed
9676,408,1671,2,9.85,2018-05-11,completed
9677,1608,1773,1,9.27,2022-07-19,pending
9678,442,4190,1,8.92,2019-08-30,completed
9679,859,1568,1,12.18,2022-09-11,refunded
9680,1190,2219,1,20.19,2022-02-09,completed
9681,665,4613,5,24.6,2020-04-17,pending
9682,35,1807,2,17.86,2018-05-17,completed
9683,1502,4737,2,14.42,2020-02-11,pending
9684,512,4474,1,7.7,2019-02-04,refunded
9685,225,651,1,9.2,2021-06-09,refunded
9686,1173,1709,1,22.49,2022-08-18,refunded
9687,1505,603,2,20.6,2018-07-13,completed
9688,1598,2847,3,11.69,2019-09-17,pending
9689,1117,3866,1,10.99,2023-02-03,pending
9690,1054,2923,1,7.99,2018-06-03,completed
9691,141,3738,1,22.84,2020-12-04,pending
9692,721,1809,1,20.04,2020-01-03,refunded
9693,918,3147,2,9.67,2018-04-30,completed
9694,1795,459,1,11.64,2018-08-17,completed
9695,119,345,1,19.51,2023-03-03,completed
9696,653,1686,1,15.73,2019-04-27,pending
9697,849,1593,3,9.51,2020-08-19,refunded
9698,1542,3426,1,6.82,2021-07-07,refunded
9699,1533,1005,2,12.88,2019-02-06,pending
9700,1419,4483,1,5.15,2022-10-01,completed
9701,592,2340,2,19.51,2019-03-18,completed
9702,788,1470,2,23.06,2020-08-02,completed
9703,1348,4937,2,18.76,2019-04-25,completed
9704,887,3038,1,21.25,2021-02-28,completed
9705,603,792,1,5.99,2022-06-20,completed
9706,1070,2470,1,17.74,2023-01-29,completed
9707,994,2115,5,14.83,2021-03-28,completed
9708,543,2607,1,21.91,2022-05-09,completed
9709,1365,2036,3,16.39,2022-10-14,completed
9710,1458,601,2,9.94,2022-08-30,pending
9711,237,4381,2,18.05,2022-04-05,completed
9712,1518,960,1,10.29,2023-06-24,completed
9713,1299,3816,2,22.31,2021-07-05,completed
9714,532,425,1,16.48,2022-06-23,completed
9715,600,4900,1,14.8,2019-02-21,completed
9716,1331,2565,3,12.34,2018-09-26,completed
9717,377,3591,1,12.27,2022-12-10,completed
9718,583,1184,2,23.66,2023-02-22,completed
9719,101,3351,1,13.0,2020-05-24,completed
9720,116,4304,2,19.16,2018-04-01,pending
9721,43,1559,2,7.1,2022-11-19,refunded
9722,1886,1144,1,18.53,2019-08-28,completed
9723,1097,2926,2,7.57,2020-11-23,completed
9724,184,4575,1,7.75,2021-06-20,pending
9725,346,3881,1,24.36,2018-11-17,refunded
9726,555,4668,3,5.93,2022-08-16,pending
9727,1492,4376,1,16.6,2020-02-27,completed
9728,460,3885,2,22.42,2019-09-08,completed
9729,174,4165,5,20.69,2023-01-28,completed
9730,866,3008,2,5.6,2018-01-06,completed
9731,362,1789,1,10.79,2019-06-14,completed
9732,1059,3263,1,9.31,2022-05-18,pending
9733,228,2200,2,22.27,2022-03-27,refunded
9734,878,2327,1,5.89,2022-08-22,refunded
9735,1093,3461,1,17.15,2020-10-03,refunded
9736,946,3807,2,14.76,2021-10-26,completed
9737,1664,1412,1,18.27,2019-07-24,completed
9738,1841,4836,1,17.36,2018-11-20,refunded
9739,343,1677,5,15.08,2022-11-06,completed
9740,817,2927,2,10.98,2022-07-05,refunded
9741,1417,2763,1,17.14,2021-10-14,completed
9742,1381,2338,5,21.51,2021-08-14,completed
9743,1006,483,2,11.81,2019-06-27,completed
9744,1477,3677,2,24.67,2018-06-07,refunded
9745,1787,812,3,7.74,2019-09-30,pending
9746,1764,499,1,5.93,2022-09-06,completed
9747,1290,177,1,18.44,2021-10-23,completed
9748,666,4915,1,20.78,2019-08-30,refunded
9749,1652,4529,2,5.44,2020-04-03,completed
9750,217,2880,1,21.72,2020-12-14,completed
9751,1461,1883,1,9.87,2022-12-05,completed
9752,1923,4753,3,12.99,2023-04-06,completed
9753,891,3943,2,14.92,2021-02-28,pending
9754,360,4930,5,10.0,2020-03-06,completed
9755,1790,2354,1,23.17,2018-11-04,completed
9756,333,4314,1,9.29,2020-12-28,completed
9757,409,4900,1,18.31,2022-01-27,completed
9758,702,2517,5,17.84,2020-03-11,completed
9759,1560,4751,1,14.64,2021-02-03,completed
9760,227,3081,5,24.31,2021-07-19,completed
9761,1492,1423,1,21.27,2020-11-27,refunded
9762,1882,42,1,15.48,2022-02-23,refunded
9763,934,4373,2,22.31,2021-11-08,pending
9764,1027,2409,1,11.85,2022-11-05,completed
9765,1667,361,2,16.93,2018-12-29,pending
9766,672,4910,3,17.47,2020-01-12,refunded
9767,1573,4050,2,21.41,2018-11-15,refunded
9768,1434,278,1,5.34,2022-07-19,pending
9769,860,3492,1,6.0,2022-01-06,completed
9770,1892,4,3,12.3,2020-07-06,refunded
9771,1509,1520,1,16.32,2021-08-29,completed
9772,233,1380,1,16.74,2018-10-13,completed
9773,324,251,1,7.91,2018-10-13,completed
9774,994,3915,1,15.78,2022-03-07,refunded
9775,853,3806,1,5.91,2023-05-27,completed
9776,1834,340,2,23.96,2018-06-01,refunded
9777,514,241,2,12.67,2021-01-02,completed
9778,1981,2756,1,24.2,2019-10-03,completed
9779,1915,2488,1,10.51,2022-04-15,completed
9780,952,3590,2,18.43,2023-01-05,completed
9781,1209,545,2,21.28,2020-05-07,completed
9782,1676,4480,1,19.02,2019-01-02,completed
9783,191,4388,1,24.46,2019-09-01,completed
9784,240,3160,2,7.57,2020-02-23,completed
9785,851,2908,3,12.49,2020-05-20,completed
9786,643,427,1,9.5,2019-03-13,completed
9787,535,1294,1,11.95,2020-12-29,completed
9788,1313,557,1,13.05,2021-04-22,completed
9789,1407,2495,1,15.42,2019-03-23,pending
9790,27,2594,2,17.39,2019-07-26,completed
9791,1474,629,2,9.67,2018-09-23,pending
9792,453,2200,1,7.19,2021-04-03,completed
9793,1774,3500,2,15.73,2022-07-25,completed
9794,1081,1491,3,7.42,2023-06-17,pending
9795,1817,2980,1,20.51,2019-06-09,completed
9796,440,2541,1,8.09,2020-01-30,refunded
9797,1512,7,2,23.38,2022-02-26,completed
9798,1920,3125,1,18.11,2021-11-30,completed
9799,1837,2238,1,12.49,2019-03-01,completed
9800,1924,1089,2,23.2,2021-09-20,completed
9801,1920,3274,1,9.67,2019-07-14,completed
9802,1600,4068,1,24.6,2021-10-10,completed
9803,1208,772,1,11.79,2023-05-01,completed
9804,623,1536,1,8.6,2021-03-17,pending
9805,1968,3741,2,13.62,2021-10-24,refunded
9806,1205,1660,1,21.65,2021-01-30,completed
9807,575,2791,2,7.1,2018-02-13,completed
9808,374,4358,1,18.73,2021-04-24,refunded
9809,51,3237,1,19.93,2018-09-07,pending
9810,169,2047,1,8.59,2022-02-15,completed
9811,1284,2240,1,20.92,2022-01-04,completed
9812,1916,2532,2,8.58,2021-07-29,pending
9813,179,4636,1,23.36,2023-03-12,completed
9814,2000,3533,3,14.51,2019-10-24,refunded
9815,334,3333,2,8.6,2022-08-09,completed
9816,844,1218,2,6.67,2023-01-09,refunded
9817,1106,3366,1,17.67,2019-09-10,completed
9818,961,3732,1,16.08,2020-08-13,pending
9819,1831,2688,2,24.91,2018-10-16,pending
9820,955,1834,3,12.64,2023-04-29,refunded
9821,1189,1099,2,23.81,2019-04-09,completed
9822,1511,1017,1,14.04,2021-01-22,pending
9823,748,4560,3,8.03,2022-10-05,completed
9824,731,1881,1,9.01,2022-08-02,completed
9825,1685,2426,1,24.44,2018-02-26,completed
9826,164,2048,2,24.14,2019-10-29,completed
9827,358,744,1,6.96,2019-09-10,pending
9828,1369,2820,3,17.25,2021-05-28,completed
9829,358,3741,2,9.58,2020-04-15,refunded
9830,856,4076,2,22.71,2021-08-02,refunded
9831,1939,4668,3,11.03,2018-03-10,refunded
9832,1112,497,1,15.23,2020-11-24,refunded
9833,188,157,1,5.09,2023-05-13,completed
9834,796,2745,3,17.39,2021-09-22,completed
9835,2000,652,5,20.34,2018-06-26,refunded
9836,1406,4840,1,18.05,2022-09-16,pending
9837,1354,2931,1,20.16,2020-11-04,pending
9838,1069,2177,5,14.98,2022-10-30,completed
9839,1011,442,1,5.09,2019-12-13,completed
9840,29,3143,1,12.9,2022-04-12,completed
9841,919,1802,1,18.49,2018-10-05,completed
9842,1914,4833,1,20.98,2018-06-07,completed
9843,1331,3073,1,17.94,2021-07-26,refunded
9844,677,2487,1,12.1,2018-06-19,pending
9845,547,308,2,14.23,2023-01-10,completed
9846,1236,2986,1,23.13,2020-04-04,pending
9847,1511,1153,1,17.84,2019-04-29,completed
9848,1734,1565,1,5.19,2018-05-27,completed
9849,47,4775,1,13.61,2023-02-18,refunded
9850,1449,1965,1,18.42,2022-06-23,completed
9851,528,1970,1,24.4,2018-04-04,refunded
9852,1792,1688,1,7.29,2022-09-22,refunded
9853,475,4625,2,16.77,2018-08-09,pending
9854,1279,4638,3,6.73,2019-09-15,pending
9855,399,1719,1,16.77,2023-02-23,completed
9856,1008,4440,1,5.99,2020-04-01,completed
9857,1668,1581,1,12.77,2020-08-30,completed
9858,324,2386,1,15.66,2019-02-28,pending
